hour,solar_cf,demand
3080,0.10355514,-19739.04277
3081,0.309412377,-21855.6814
3082,0.2977844,-22715.80242
3083,0.111694024,-22492.94414
3084,0.414356757,-22179.58295
3085,0.608769142,-22033.99205
3086,0.401875166,-22256.50699
3087,0.55804993,-21900.53802
3088,0.343528319,-21817.38246
3089,0.154284785,-21896.52101
3090,0.038741995,-22389.73786
3091,0,-25552.65764
3092,0,-28829.25541
3093,0,-28151.3333
3094,0,-25243.48084
3095,0,-21599.91453
3096,0,-18688.09655
3097,0,-16590.77356
3098,0,-15728.52386
3099,0,-15326.83993
3100,0,-15247.87305
3101,0,-15855.11121
3102,0,-17866.36338
3103,0.010560892,-19509.37238
3104,0.132767588,-21982.31045
3105,0.299218571,-23890.48509
3106,0.406929491,-25066.66248
3107,0.548027097,-25923.28149
3108,0.608545712,-25691.75831
3109,0.580783864,-25624.29313
3110,0.460274933,-25651.3307
3111,0.429885136,-26162.7271
3112,0.387723845,-26245.68954
3113,0.162957459,-26611.79546
3114,0.042325582,-26225.93065
3115,0,-29060.95333
3116,0,-32383.18022
3117,0,-30968.57864
3118,0,-28623.41242
3119,0,-24882.35205
3120,0,-21785.41682
3121,0,-19817.6069
3122,0,-19084.27922
3123,0,-18762.02568
3124,0,-18216.74218
3125,0,-18968.52407
3126,0,-21306.32148
3127,0.010819869,-23678.43514
3128,0.164450159,-24158.77695
3129,0.27666743,-25982.77462
3130,0.452872655,-26548.641
3131,0.525385963,-26638.41862
3132,0.60046784,-26642.07942
3133,0.74029236,-26754.7789
3134,0.620640907,-26338.00542
3135,0.382229913,-27228.47719
3136,0.221255799,-27388.79713
3137,0.268690901,-27674.065
3138,0.054840383,-27764.99708
3139,0,-29804.89192
3140,0,-32798.45778
3141,0,-30577.70303
3142,0,-28226.91043
3143,0,-24350.59781
3144,0,-21100.11491
3145,0,-19254.46688
3146,0,-18543.12976
3147,0,-17554.08672
3148,0,-17592.90066
3149,0,-18281.7923
3150,0,-20695.52666
3151,0.01177385,-23161.10878
3152,0.113491738,-24089.43316
3153,0.307303377,-25110.1239
3154,0.350235332,-26382.2615
3155,0.436103921,-25858.5145
3156,0.593765343,-26018.30657
3157,0.597014746,-26278.43807
3158,0.559490298,-26359.76967
3159,0.518692865,-26458.39244
3160,0.384116096,-27415.67706
3161,0.114599292,-27028.81658
3162,0.053657157,-27625.52297
3163,0,-29360.21938
3164,0,-32814.35101
3165,0,-31466.48503
3166,0,-29624.90436
3167,0,-24721.45576
3168,0,-21586.82672
3169,0,-19761.44349
3170,0,-18738.41036
3171,0,-18373.72069
3172,0,-18110.09147
3173,0,-18662.80815
3174,0,-20887.82883
3175,0.011462639,-23951.20742
3176,0.101095083,-25085.40361
3177,0.277079001,-25186.2366
3178,0.317981388,-26331.34223
3179,0.377034567,-25926.87729
3180,0.35695395,-25804.20396
3181,0.352374933,-25353.6936
3182,0.351665711,-25388.56778
3183,0.357443054,-26276.78213
3184,0.32928409,-26502.87204
3185,0.123588927,-26011.13152
3186,0.049271207,-25737.81169
3187,0,-28261.61902
3188,0,-31480.55808
3189,0,-30562.00157
3190,0,-28536.20919
3191,0,-25131.39753
3192,0,-21703.82281
3193,0,-19502.58421
3194,0,-18402.30087
3195,0,-17909.51318
3196,0,-17842.90634
3197,0,-17935.15596
3198,0,-18809.9159
3199,0.010770033,-19690.21639
3200,0.121331939,-20317.03319
3201,0.287730063,-21888.15229
3202,0.461924561,-22913.5158
3203,0.530657535,-22998.30649
3204,0.376663067,-22982.08824
3205,0.651680682,-22590.03483
3206,0.629299153,-22222.28949
3207,0.561303557,-22181.98205
3208,0.410132901,-22034.48565
3209,0.209670315,-22690.48586
3210,0.044948732,-22454.12596
3211,0,-25312.46533
3212,0,-29941.71859
3213,0,-28407.54227
3214,0,-26479.34265
3215,0,-22934.60511
3216,0,-19455.71909
3217,0,-17452.37132
3218,0,-16818.12992
3219,0,-16106.38081
3220,0,-16108.88715
3221,0,-16090.82776
3222,0,-17245.53388
3223,0.014357548,-18664.58594
3224,0.101159705,-21315.42265
3225,0.220623997,-23864.6453
3226,0.455881523,-25178.16498
3227,0.521613623,-25227.87978
3228,0.652222476,-25131.27839
3229,0.482383882,-24947.45293
3230,0.693198774,-24008.75128
3231,0.495754823,-24279.93385
3232,0.362362823,-23995.66595
3233,0.266982211,-23745.81302
3234,0.067209867,-23686.49344
3235,0,-26243.05915
3236,0,-30498.11238
3237,0,-29744.97432
3238,0,-27521.2154
3239,0,-24048.61239
3240,0,-20676.36599
3241,0,-18997.18033
3242,0,-17820.64244
3243,0,-17287.61598
3244,0,-17150.35094
3245,0,-17127.73808
3246,0,-17898.25315
3247,0.012270478,-18359.39829
3248,0.119806602,-20158.89476
3249,0.315656002,-21730.32285
3250,0.356599115,-22386.25011
3251,0.620993807,-22097.53688
3252,0.64139748,-21088.39505
3253,0.539272835,-21227.6686
3254,0.681566466,-21633.35238
3255,0.616361598,-20917.24292
3256,0.359541702,-20713.28519
3257,0.267669466,-20839.49487
3258,0.067955357,-21235.38933
3259,0,-24343.60309
3260,0,-28355.70441
3261,0,-27223.72702
3262,0,-24670.8822
3263,0,-20423.66557
3264,0,-17606.17868
3265,0,-16202.59403
3266,0,-15166.49702
3267,0,-14754.56456
3268,0,-14743.9212
3269,0,-15461.31816
3270,0,-18261.604
3271,0.01297524,-20927.18263
3272,0.149963308,-21872.74239
3273,0.303701802,-24105.12758
3274,0.589311968,-24710.79499
3275,0.636116945,-24775.5135
3276,0.813539258,-24755.82328
3277,0.750535025,-24684.22092
3278,0.702380601,-24388.41269
3279,0.629299302,-24771.70249
3280,0.456664084,-24985.78858
3281,0.150742753,-25074.2229
3282,0.065827183,-25177.39914
3283,0,-27473.43852
3284,0,-32233.53218
3285,0,-30571.83292
3286,0,-27503.9266
3287,0,-23645.75491
3288,0,-20473.34622
3289,0,-19119.68259
3290,0,-18243.06436
3291,0,-17767.75239
3292,0,-17840.256
3293,0,-18627.13524
3294,0,-21484.6549
3295,0.009132484,-24372.33647
3296,0.137440752,-24954.15073
3297,0.105013947,-25778.49632
3298,0.239333362,-26438.67663
3299,0.478284845,-25862.20122
3300,0.246421171,-25586.7613
3301,0.481350745,-25767.33796
3302,0.717612321,-25192.95689
3303,0.598841307,-25552.80554
3304,0.450392435,-25975.5702
3305,0.269692589,-25761.93044
3306,0.061628008,-25977.2697
3307,0,-29012.21593
3308,0,-32995.4085
3309,0,-31877.13873
3310,0,-28557.56839
3311,0,-24612.9108
3312,0,-20830.25977
3313,0,-19293.24085
3314,0,-18365.98081
3315,0,-18049.95878
3316,0,-17399.99267
3317,0,-18678.0545
3318,0,-22016.67131
3319,0.012113195,-24629.7198
3320,0.132990398,-25262.79387
3321,0.242760845,-26216.19881
3322,0.461976986,-26922.57475
3323,0.515714127,-26869.54677
3324,0.487726141,-26987.96276
3325,0.652298449,-26585.71232
3326,0.575344828,-26242.05188
3327,0.220706683,-26629.84794
3328,0.156589669,-26062.29922
3329,0.231052656,-26098.55532
3330,0.058943737,-26194.53442
3331,0,-29349.09831
3332,0,-33502.04822
3333,0,-32213.41598
3334,0,-29533.34435
3335,0,-25503.2094
3336,0,-21784.37993
3337,0,-19660.01762
3338,0,-18496.56077
3339,0,-18030.89649
3340,0,-17996.27123
3341,0,-19131.45451
3342,0,-22258.85207
3343,0.010021604,-25258.2632
3344,0.144692487,-25459.55579
3345,0.27466265,-26945.0044
3346,0.158288027,-27237.45654
3347,0.529623104,-27227.99768
3348,0.418333935,-27017.19043
3349,0.298446213,-26230.09489
3350,0.412307603,-25789.53007
3351,0.409241886,-26197.08502
3352,0.235291082,-25942.00482
3353,0.188370174,-26534.41953
3354,0.045878095,-26351.58544
3355,0,-28917.18514
3356,0,-33060.30281
3357,0,-31725.59083
3358,0,-28995.31514
3359,0,-25400.77697
3360,0,-21933.18664
3361,0,-20152.19616
3362,0,-18671.54993
3363,0,-18231.67006
3364,0,-18548.8766
3365,0,-18970.85159
3366,0,-22155.15681
3367,0.019049201,-24958.68286
3368,0.10054003,-25410.42922
3369,0.245748978,-26867.50555
3370,0.266008402,-27138.34479
3371,0.295729347,-26958.72946
3372,0.195483533,-26812.34889
3373,0.192719007,-26535.1408
3374,0.403457201,-26137.14771
3375,0.214776156,-26090.55725
3376,0.083284562,-26583.63677
3377,0.121795891,-26580.63688
3378,0.025063802,-26097.31664
3379,0,-27628.81496
3380,0,-32226.33555
3381,0,-31424.16936
3382,0,-28844.16679
3383,0,-24991.71591
3384,0,-21766.31358
3385,0,-19736.42377
3386,0,-18699.03927
3387,0,-18219.17812
3388,0,-17969.86594
3389,0,-18303.39802
3390,0,-19517.92584
3391,0.010511308,-21559.21547
3392,0.120175905,-23559.52387
3393,0.250858448,-26066.34044
3394,0.51519301,-27005.73735
3395,0.637063014,-26817.64166
3396,0.695387968,-26631.58882
3397,0.6623332,-25887.65212
3398,0.660096251,-25215.02594
3399,0.612402746,-25153.96394
3400,0.384853181,-25178.76984
3401,0.260787186,-24748.27587
3402,0.058093843,-24848.27198
3403,0,-27309.17188
3404,0,-31195.72874
3405,0,-30446.10127
3406,0,-28180.6444
3407,0,-24599.01559
3408,0,-21597.03803
3409,0,-19292.22574
3410,0,-18173.53967
3411,0,-17546.45679
3412,0,-17333.1947
3413,0,-17086.8352
3414,0,-17776.83409
3415,0.009640863,-19127.01328
3416,0.127667599,-20924.09354
3417,0.308145636,-22794.85333
3418,0.431362072,-23404.16866
3419,0.559119719,-22362.61264
3420,0.477529555,-21844.96756
3421,0.63452696,-21743.04878
3422,0.47883016,-21891.76402
3423,0.5803681,-21543.9664
3424,0.310682142,-21271.27316
3425,0.163389282,-21574.83215
3426,0.037402326,-22026.02489
3427,0,-25390.03985
3428,0,-29357.84247
3429,0,-28423.02907
3430,0,-25252.28556
3431,0,-21505.01513
3432,0,-17670.00563
3433,0,-16727.44537
3434,0,-16105.89017
3435,0,-15669.99297
3436,0,-15559.508
3437,0,-16356.07785
3438,0,-19345.64387
3439,0.01191845,-22078.10402
3440,0.118826586,-23023.37194
3441,0.199309887,-24463.19572
3442,0.285226605,-25097.48862
3443,0.419582625,-25542.77601
3444,0.375015712,-25629.24474
3445,0.624885294,-25539.72033
3446,0.313101435,-25268.98409
3447,0.457134147,-25923.53372
3448,0.352282194,-26132.91612
3449,0.091543203,-26264.70498
3450,0.041090118,-25337.27757
3451,0,-28864.25185
3452,0,-32022.66967
3453,0,-31328.98852
3454,0,-27886.18693
3455,0,-23931.47393
3456,0,-20949.8046
3457,0,-19214.61787
3458,0,-18331.15012
3459,0,-17906.32545
3460,0,-17625.82135
3461,0,-18284.66266
3462,0,-21562.68955
3463,0.010029939,-24075.8621
3464,0.104373704,-24915.63198
3465,0.302966578,-26313.32864
3466,0.394140684,-26866.37149
3467,0.449014918,-26621.63853
3468,0.652057692,-26642.81367
3469,0.484789961,-26120.68378
3470,0.60745901,-25751.7711
3471,0.503951657,-26175.4971
3472,0.378122807,-26757.36286
3473,0.178950696,-27095.66729
3474,0.050967498,-26700.75562
3475,0,-30190.22493
3476,0,-33117.69894
3477,0,-31139.83603
3478,0,-28582.35619
3479,0,-24657.59911
3480,0,-20906.36317
3481,0,-19431.16548
3482,0,-18978.63375
3483,0,-18298.76322
3484,0,-18327.17413
3485,0,-19400.82761
3486,0,-23107.15972
3487,0.010049213,-26257.89114
3488,0.120776304,-25753.52708
3489,0.207240067,-26981.22778
3490,0.380843909,-27399.91964
3491,0.523298409,-26184.44764
3492,0.475678753,-26163.57292
3493,0.688777097,-26161.47858
3494,0.646019895,-25387.5173
3495,0.513292583,-25712.24285
3496,0.366012086,-26103.84992
3497,0.178616484,-25783.94821
3498,0.046892326,-25957.84702
3499,0,-29622.04772
3500,0,-33008.24208
3501,0,-31818.01374
3502,0,-28726.90661
3503,0,-24577.29991
3504,0,-21596.06146
3505,0,-19722.19277
3506,0,-18881.84781
3507,0,-18896.95451
3508,0,-18694.78213
3509,0,-19430.75348
3510,0,-22702.84927
3511,0.008975698,-25690.47116
3512,0.136201454,-25879.94018
3513,0.330216272,-26594.49605
3514,0.524271076,-27345.6814
3515,0.655776349,-27195.85891
3516,0.684292455,-27031.67646
3517,0.657497159,-26737.28019
3518,0.581082722,-26293.78244
3519,0.607321392,-26515.40471
3520,0.387853811,-26808.61218
3521,0.254449571,-26424.42113
3522,0.05040104,-25700.86131
3523,0,-28805.4014
3524,0,-33555.01049
3525,0,-32067.15425
3526,0,-29252.75308
3527,0,-24482.32077
3528,0,-21185.8697
3529,0,-19480.74578
3530,0,-19446.54969
3531,0,-18759.4863
3532,0,-18430.4004
3533,0,-18935.85712
3534,0,-22370.84786
3535,0.010543074,-25993.79695
3536,0.134337903,-26615.91007
3537,0.239276326,-27506.06426
3538,0.562297714,-28481.03918
3539,0.464151898,-28104.55598
3540,0.775774457,-27653.38899
3541,0.68003857,-27164.89299
3542,0.674691824,-26515.09854
3543,0.516573497,-26098.1534
3544,0.36588346,-26348.03208
3545,0.219777647,-26796.4009
3546,0.066217459,-26529.25679
3547,0,-28390.04701
3548,0,-32218.63616
3549,0,-31570.74722
3550,0,-29143.56274
3551,0,-24952.48126
3552,0,-21410.76506
3553,0,-19899.64864
3554,0,-19026.05175
3555,0,-18342.11271
3556,0,-18120.47327
3557,0,-18483.75526
3558,0,-20031.67784
3559,0.009314641,-22854.97994
3560,0.119730578,-24470.10162
3561,0.289080239,-25769.54888
3562,0.355008546,-26842.60582
3563,0.445315803,-26710.67963
3564,0.575022269,-26870.94806
3565,0.69866988,-26768.42845
3566,0.652645001,-25799.05846
3567,0.415707191,-25741.30964
3568,0.254028977,-25734.42579
3569,0.226269106,-25535.33912
3570,0.069840825,-25457.91724
3571,0,-27732.67847
3572,0,-31289.36833
3573,0,-30181.84063
3574,0,-27537.90922
3575,0,-23832.13074
3576,0,-21043.36377
3577,0,-19129.85606
3578,0,-18013.41026
3579,0,-17424.36023
3580,0,-17063.72191
3581,0,-17588.24226
3582,0,-18320.39401
3583,0.009678337,-19737.45473
3584,0.118856048,-21389.16725
3585,0.323633756,-23218.67543
3586,0.495707885,-23840.98596
3587,0.594728016,-23088.55174
3588,0.539368285,-22580.45135
3589,0.399490274,-22607.96959
3590,0.514265458,-22398.00351
3591,0.253267812,-22048.66089
3592,0.268493907,-21629.03774
3593,0.130142563,-21937.00858
3594,0.047553109,-22279.21844
3595,0,-25541.76525
3596,0,-29576.4365
3597,0,-28204.47275
3598,0,-25339.1079
3599,0,-21204.41908
3600,0,-18288.32659
3601,0,-16859.61969
3602,0,-15943.10602
3603,0,-15429.23761
3604,0,-15395.04152
3605,0,-15312.88162
3606,0,-19018.46269
3607,0.009103931,-21788.20894
3608,0.14582761,-22398.75169
3609,0.328983301,-23791.31551
3610,0.523111495,-25940.92281
3611,0.692549435,-24691.92422
3612,0.60778705,-24795.89872
3613,0.671924457,-24513.75949
3614,0.610002715,-23085.54041
3615,0.514193114,-23111.46215
3616,0.376668657,-22737.48529
3617,0.21949695,-22999.32917
3618,0.044945105,-22938.06976
3619,0,-26339.36653
3620,0,-30807.88356
3621,0,-29788.43826
3622,0,-27437.62849
3623,0,-23511.46374
3624,0,-18573.57872
3625,0,-17930.8041
3626,0,-17042.08333
3627,0,-16550.17115
3628,0,-16889.04208
3629,0,-17579.40147
3630,0,-18376.70949
3631,0.009734997,-19962.48466
3632,0.147667242,-21029.48175
3633,0.261201791,-22751.56064
3634,0.379794767,-23819.33023
3635,0.574826523,-23914.60549
3636,0.658487535,-23677.70484
3637,0.65894391,-23793.58016
3638,0.537528381,-23535.82195
3639,0.399093678,-23172.83179
3640,0.34428577,-22480.49823
3641,0.164548494,-22582.46851
3642,0.035239087,-22662.89456
3643,0,-25534.79992
3644,0,-29853.77342
3645,0,-29081.35714
3646,0,-25991.52034
3647,0,-21506.20139
3648,0,-18149.07887
3649,0,-16234.90446
3650,0,-15305.49858
3651,0,-14733.24618
3652,0,-14924.65504
3653,0,-15604.7144
3654,0,-18503.48567
3655,0.010901981,-21611.60501
3656,0.14254937,-23009.74801
3657,0.294337555,-25574.02586
3658,0.424026287,-26013.1504
3659,0.497760512,-26240.52352
3660,0.231543613,-25237.38661
3661,0.175459829,-26056.83969
3662,0.379749437,-25537.97577
3663,0.328648513,-24913.36489
3664,0.208956474,-25841.39743
3665,0.104722212,-25790.75562
3666,0.036399539,-25660.88944
3667,0,-28053.67182
3668,0,-32754.86219
3669,0,-31849.74722
3670,0,-29038.26868
3671,0,-25028.63937
3672,0,-21320.28588
3673,0,-19254.87273
3674,0,-18430.61297
3675,0,-18013.80516
3676,0,-17862.65225
3677,0,-18239.89078
3678,0,-20097.15753
3679,0.009578282,-23130.60167
3680,0.127895712,-24967.0967
3681,0.297409512,-26712.69398
3682,0.517322604,-27027.70318
3683,0.486568317,-26904.44617
3684,0.68109173,-26962.38383
3685,0.7061424,-27033.02486
3686,0.460727187,-26382.32058
3687,0.4528797,-26702.82312
3688,0.477288085,-26613.12704
3689,0.265607882,-27059.63327
3690,0.069244191,-26825.13596
3691,0,-28920.24753
3692,0,-33164.28832
3693,0,-31994.37678
3694,0,-29219.54918
3695,0,-25428.8813
3696,0,-21960.69014
3697,0,-19578.29361
3698,0,-18868.10667
3699,0,-18553.78414
3700,0,-17977.75506
3701,0,-18468.29391
3702,0,-20159.55854
3703,0.009249017,-24139.6611
3704,0.159735465,-25125.03047
3705,0.367619931,-26167.22166
3706,0.396299668,-27577.72468
3707,0.62615529,-27879.94468
3708,0.669365194,-27899.85807
3709,0.531977359,-26703.93896
3710,0.620373541,-26801.10256
3711,0.549585657,-26455.87995
3712,0.430779548,-25892.64007
3713,0.279332531,-25800.71232
3714,0.077507315,-26115.54985
3715,0,-28409.28029
3716,0,-32707.13873
3717,0,-31175.1812
3718,0,-28275.63743
3719,0,-24239.14221
3720,0,-21135.91538
3721,0,-19763.17912
3722,0,-18812.74402
3723,0,-18815.23319
3724,0,-18668.02862
3725,0,-18087.87953
3726,0,-19402.3348
3727,0.007732188,-21427.49201
3728,0.101019314,-23213.34523
3729,0.245685001,-26134.3474
3730,0.380706935,-27258.76714
3731,0.649439085,-26513.5601
3732,0.58584324,-25785.00478
3733,0.685914755,-26236.66101
3734,0.632070401,-25564.75584
3735,0.481554991,-25160.99473
3736,0.401347965,-24494.75458
3737,0.242215359,-24646.16499
3738,0.071006908,-24975.68006
3739,0,-27735.83012
3740,0,-31723.74354
3741,0,-30352.98145
3742,0,-28201.04806
3743,0,-24636.80913
3744,0,-20835.75539
3745,0,-18757.89637
3746,0,-17770.63866
3747,0,-17271.77396
3748,0,-17119.16188
3749,0,-17127.9169
3750,0,-17919.38824
3751,0.008276879,-19151.78661
3752,0.119627299,-20962.78907
3753,0.293472262,-22834.64753
3754,0.309966212,-23357.80313
3755,0.587583917,-22448.91147
3756,0.635421012,-21952.36428
3757,0.691741119,-22003.52109
3758,0.648942739,-22156.39067
3759,0.560903071,-21841.03814
3760,0.448842874,-21400.1111
3761,0.21315682,-21383.54522
3762,0.070423142,-21948.3301
3763,0,-24813.45461
3764,0,-29458.424
3765,0,-28553.05152
3766,0,-25808.43734
3767,0,-21680.01437
3768,0,-18498.33566
3769,0,-19395.03894
3770,0,-18632.57936
3771,0,-18308.4718
3772,0,-18076.12033
3773,0,-18793.5173
3774,0,-22146.94898
3775,0.007581792,-25559.60582
3776,0.092099037,-25464.75973
3777,0.279509751,-27420.47759
3778,0.442473647,-28058.4785
3779,0.598451051,-28612.36252
3780,0.678257255,-28487.13134
3781,0.592931648,-28207.39974
3782,0.515534313,-27135.42431
3783,0.514843662,-27203.06116
3784,0.387043847,-27545.96626
3785,0.205170638,-27347.34739
3786,0.056597238,-26904.53201
3787,0,-29787.08073
3788,0,-34514.53618
3789,0,-32958.71692
3790,0,-30651.08143
3791,0,-26330.4771
3792,0,-22336.38367
3793,0,-20348.47822
3794,0,-19471.43082
3795,0,-19091.10228
3796,0,-18861.15415
3797,0,-19503.10341
3798,0,-22162.91402
3799,0.008156828,-25231.20659
3800,0.12605163,-25483.98645
3801,0.283860076,-27016.71648
3802,0.507033961,-27792.99527
3803,0.536832091,-27868.87215
3804,0.614217058,-27793.08111
3805,0.697191533,-27444.94015
3806,0.473460059,-26882.21528
3807,0.419163722,-27046.07156
3808,0.300674092,-27092.59336
3809,0.100854504,-27191.90279
3810,0.066584528,-27216.79453
3811,0,-29548.46341
3812,0,-34182.10277
3813,0,-33126.52155
3814,0,-29988.44629
3815,0,-25863.28499
3816,0,-22110.72721
3817,0,-19900.59866
3818,0,-18878.1492
3819,0,-18193.11149
3820,0,-18111.39793
3821,0,-18811.45651
3822,0,-22161.88402
3823,0.005434397,-25446.56302
