hour,solar_cf
8102,0.658619134
8103,0.413063805
8104,0.415024197
8105,0.229845443
8106,0.055008473
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0.026340712
8120,0.16638531
8121,0.339828273
8122,0.331503451
8123,0.482306089
8124,0.527509051
8125,0.715535335
8126,0.750643572
8127,0.595832781
8128,0.44653747
8129,0.179406788
8130,0.084465295
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,0
8142,0
8143,0.027957625
8144,0.161576423
8145,0.37446788
8146,0.514150095
8147,0.656648559
8148,0.700451787
8149,0.635071235
8150,0.615449116
8151,0.4677858
8152,0.29008258
8153,0.181412909
8154,0.050992554
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,0.027478757
8168,0.159823122
8169,0.38555528
8170,0.517682994
8171,0.650740989
8172,0.68343326
8173,0.623011739
8174,0.626084534
8175,0.599600888
8176,0.429878539
8177,0.245136852
8178,0.055085973
8179,0
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8190,0
8191,0.02922346
8192,0.189901485
8193,0.414037329
8194,0.567995967
8195,0.665700326
8196,0.74230953
8197,0.687423755
8198,0.683086166
8199,0.439622777
8200,0.473650132
8201,0.262895623
8202,0.059332666
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,0
8215,0.027489943
8216,0.128519795
8217,0.305335263
8218,0.514657236
8219,0.659486408
8220,0.720273464
8221,0.713560369
8222,0.728966437
8223,0.580195061
8224,0.465202679
8225,0.272139295
8226,0.066325742
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0.024196931
8240,0.132621681
8241,0.370143351
8242,0.608218767
8243,0.703926899
8244,0.712577046
8245,0.704932993
8246,0.667927865
8247,0.600580599
8248,0.456478873
8249,0.279860241
8250,0.071872586
8251,0
8252,0
8253,0
8254,0
8255,0
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,0
8263,0.022714885
8264,0.181470901
8265,0.350226044
8266,0.520767661
8267,0.571436738
8268,0.732727808
8269,0.727002646
8270,0.695892689
8271,0.549553833
8272,0.478506548
8273,0.262970323
8274,0.068488958
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,0.028155722
8288,0.195860139
8289,0.433861412
8290,0.565371603
8291,0.693785895
8292,0.702040999
8293,0.817483399
8294,0.561868466
8295,0.702557585
8296,0.307566311
8297,0.241225938
8298,0.06664634
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0.020900262
8312,0.138838178
8313,0.265713952
8314,0.501416752
8315,0.501283355
8316,0.726472272
8317,0.734146749
8318,0.717388339
8319,0.637566378
8320,0.36581065
8321,0.287993775
8322,0.050564096
8323,0
8324,0
8325,0
8326,0
8327,0
8328,0
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0.021346185
8336,0.148997577
8337,0.318206307
8338,0.468121836
8339,0.545776096
8340,0.650927928
8341,0.502184202
8342,0.660553387
8343,0.337781771
8344,0.328948185
8345,0.195879434
8346,0.049197631
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0.020338088
8360,0.148238009
8361,0.263110722
8362,0.369370587
8363,0.429675006
8364,0.498273373
8365,0.738992379
8366,0.621051105
8367,0.5852709
8368,0.363580355
8369,0.224376499
8370,0.056258607
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0.023005343
8384,0.181169647
8385,0.197766234
8386,0.486487561
8387,0.420922621
8388,0.369897315
8389,0.593396136
8390,0.420671992
8391,0.351330089
8392,0.262434992
8393,0.263195362
8394,0.084964231
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0.017582302
8408,0.128166483
8409,0.349135478
8410,0.406571747
8411,0.420200533
8412,0.602114022
8413,0.575682863
8414,0.69379524
8415,0.566675406
8416,0.418469813
8417,0.218764237
8418,0.058488995
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0.018331553
8432,0.167022137
8433,0.316732197
8434,0.523828001
8435,0.646897223
8436,0.715096712
8437,0.606995545
8438,0.644952979
8439,0.564013134
8440,0.448960637
8441,0.261477516
8442,0.06026346
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0.015302847
8456,0.147075279
8457,0.277581507
8458,0.522784015
8459,0.53264841
8460,0.576218473
8461,0.754502649
8462,0.636248959
8463,0.61049869
8464,0.263108836
8465,0.247862068
8466,0.07919249
8467,0
8468,0
8469,0
8470,0
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0.014896838
8480,0.144065372
8481,0.23147083
8482,0.395028338
8483,0.505720129
8484,0.638517917
8485,0.43670678
8486,0.471707808
8487,0.520739443
8488,0.282540473
8489,0.16526292
8490,0.068433951
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0.021947468
8504,0.158498982
8505,0.299898239
8506,0.404766828
8507,0.468029177
8508,0.416997323
8509,0.712011704
8510,0.6462956
8511,0.536084424
8512,0.476827822
8513,0.243346182
8514,0.067018917
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0.016675264
8528,0.16804594
8529,0.38249317
8530,0.522521134
8531,0.657115908
8532,0.652347487
8533,0.605014429
8534,0.650566945
8535,0.51693452
8536,0.401983599
8537,0.270685819
8538,0.067540953
8539,0
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0.021039595
8552,0.135455865
8553,0.245090341
8554,0.226291025
8555,0.504549041
8556,0.679020018
8557,0.55204838
8558,0.703452312
8559,0.639426557
8560,0.490405803
8561,0.294137337
8562,0.07744688
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0.01501639
8576,0.163158093
8577,0.377654163
8578,0.400342264
8579,0.651928013
8580,0.69695742
8581,0.659998919
8582,0.501243197
8583,0.5138582
8584,0.482513422
8585,0.272242468
8586,0.074141528
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
8593,0
8594,0
8595,0
8596,0
8597,0
8598,0
8599,0.01749557
8600,0.075937333
8601,0.247613368
8602,0.291853892
8603,0.576519895
8604,0.382112494
8605,0.611546286
8606,0.651222198
8607,0.478179009
8608,0.449090898
8609,0.275527348
8610,0.087291382
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,0.012363089
8624,0.073231344
8625,0.162751782
8626,0.44129221
8627,0.560141749
8628,0.60046456
8629,0.659018825
8630,0.50447879
8631,0.589824084
8632,0.449909958
8633,0.22819452
8634,0.066012288
8635,0
8636,0
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0.010621343
8648,0.097825832
8649,0.149262262
8650,0.213575284
8651,0.310282623
8652,0.569509615
8653,0.411279273
8654,0.23290366
8655,0.270860307
8656,0.305012989
8657,0.163054837
8658,0.094891585
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0.013031226
8672,0.08611099
8673,0.255454688
8674,0.365079673
8675,0.471138655
8676,0.53257822
8677,0.534222991
8678,0.5563918
8679,0.386840785
8680,0.360074071
8681,0.273971526
8682,0.062499468
8683,0
8684,0
8685,0
8686,0
8687,0
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,0
8695,0.019999307
8696,0.076868189
8697,0.322352058
8698,0.313779652
8699,0.507057475
8700,0.795128076
8701,0.767672944
8702,0.621411567
8703,0.635595444
8704,0.415485696
8705,0.281204517
8706,0.093075941
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0.01235684
8720,0.091638237
8721,0.341021273
8722,0.380007991
8723,0.694643577
8724,0.642821691
8725,0.649170065
8726,0.749805019
8727,0.604549804
8728,0.528315697
8729,0.309431156
8730,0.090738896
8731,0
8732,0
8733,0
8734,0
8735,0
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,0.01183977
8744,0.147925185
8745,0.304287548
8746,0.473068271
8747,0.617823201
8748,0.745610083
8749,0.771212919
8750,0.735152438
8751,0.647986284
8752,0.502797231
8753,0.315308084
8754,0.080950292
8755,0
8756,0
8757,0
8758,0
8759,0
8760,0
